,Issue_id,Duplicated_issue,Title,Description
0,118.0,,"['vcmcore', 'message', 'resources', 'informative']","['message', 'resource', 'xyjtxt', 'informative', 'foobartxt', 'unable', 'delete', 'continue', 'operation', 'jeanmichel', 'priority']"
1,119.0,,"['properties', 'folders', 'project', 'stream', 'consistent']","['select', 'folder', 'display', 'properties', 'select', 'project', 'stream', 'available', 'author', 'comment', 'version', 'current', 'modify', 'shouldnt', 'confuse', 'current', 'modify', 'information', 'actually', 'available']"
2,148.0,,"['disable', 'action']","['priority', 'disable', 'action', 'action', 'appear', 'toolbars']"
3,154.0,,"['compare', 'duplication', 'history', 'edition', 'seletion', 'dialog']","['historyview', 'common', 'factor', 'duplicate']"
4,222.0,,"['stream', 'incorrectly', 'enable']","['prefix', 'reference', 'abstract', 'stream', 'incorrectly', 'enable', 'duplicate', 'priority', 'severity', 'target', 'product', 'hasapar', 'compname', 'wsaweboti', 'answer', 'release', 'symptom', 'envname', 'phasefound', 'phaseinject', 'adddate', 'assigndate', 'lastupdate', 'responsedate', 'enddate', 'ownerlogin', 'decandio', 'originlogin', 'jheidebr', 'ownername', 'george', 'decandio', 'originname', 'heidebrecht', 'jheidebr', 'duplicate', 'defect', 'duplicate', 'feature', 'jheidebr', 'action', 'perspective', 'repositories', 'editor', 'incorrectly', 'enable', 'menuitems', 'repositories', 'stream', 'menuitem', 'enable', 'create', 'stream', 'repository', 'enable', 'stream', 'action', 'listener']"
5,223.0,,"['stream', 'merger', 'confuse']","['prefix', 'reference', 'abstract', 'release', 'repository', 'duplicate', 'priority', 'postbeta', 'severity', 'target', 'product', 'hasapar', 'compname', 'wsaweboti', 'answer', 'release', 'symptom', 'envname', 'phasefound', 'phaseinject', 'adddate', 'assigndate', 'lastupdate', 'responsedate', 'enddate', 'ownerlogin', 'decandio', 'originlogin', 'jheidebr', 'ownername', 'george', 'decandio', 'originname', 'heidebrecht', 'jheidebr', 'modify', 'wasleski', 'duplicate', 'defect', 'duplicate', 'feature', 'jheidebr', 'action', 'release', 'repository', 'decide', 'current', 'change', 'change', 'editor', 'choose', 'editor', 'indicate', 'action', 'nonobvious', 'behaviour', 'possibility', 'change', 'document', 'defect', 'wasleski', 'action', 'modify', 'priority', 'priority', 'postbeta']"
6,239.0,,"['version', 'settings', 'persist']","['currently', 'version', 'titlebar', 'option', 'navigaortype', 'option', 'perform', 'navigator', 'settings', 'persist', 'accross', 'platform', 'shutdownstartup', 'global', 'option', 'preferences', 'instead', 'option']"
7,277.0,,"['set', 'status']","['perspective', 'synchronize', 'status', 'message', 'status', 'message', 'regulare', 'indicate', 'condition', 'conflict', 'itpvcm', 'incoming', 'deletions', 'conflict', 'absence', 'attempt', 'display', 'status', 'message', 'conflict']"
8,819.0,,['content'],"['select', 'content', 'editcopy', 'enable', 'ctrlinsert', 'example', 'important', 'significant', 'limitation', 'control', 'receive', 'support', 'editcopy', 'support', 'accerator', 'workbench', 'workbench', 'forward', 'active', 'active', 'responsbility', 'forward', 'widgets', 'create', 'include', 'active', 'control', 'create', 'verify', 'folder', 'stopship', 'workaround', 'context', 'select']"
9,820.0,,"['welcome', 'workbench', 'default', 'geuwhf']","['welcome', 'workbench', 'likewise', 'development', 'current', 'request', 'request', 'better', 'whenif', 'better', 'available']"
10,1793.0,,"['click', 'script', 'javascript', 'action', 'cause', 'dialogs']","['prefix', 'reference', 'abstract', 'script', 'javascript', 'action', 'duplicate', 'priority', 'severity', 'target', 'product', 'hasapar', 'compname', 'wsaweboti', 'answer', 'release', 'symptom', 'envname', 'phasefound', 'phaseinject', 'adddate', 'assigndate', 'lastupdate', 'responsedate', 'enddate', 'ownerlogin', 'decandio', 'originlogin', 'deinsel', 'ownername', 'george', 'decandio', 'originname', 'ownerarea', 'originarea', 'verify', 'history', 'adddate', 'action', 'userlogin', 'deinsel', 'assign', 'decandio', 'duplicate', 'defect', 'duplicate', 'feature', 'deinsel', 'action', 'perform', 'script', 'javascript', 'action', 'windowscript', 'action', 'example', 'accident', 'cancel', 'diffrent', 'cryptic', 'message', 'recommend', 'problem', 'remove', 'action', 'pluginxml']"
11,1796.0,,"['engine', 'loader', 'ghfghx']","['loader', 'structure', 'engine', 'loader', 'script', 'context', 'engine', 'loader', 'context', 'loader', 'parent', 'initially', 'problem', 'plugin', 'script', 'userscripts', 'plugin', 'address', 'figure', 'engine', 'loader', 'delegate', 'common', 'parent', 'delegate', 'context', 'structure']"
12,1809.0,,"['provider', 'script', 'adapters', 'plugin', 'userscripts', 'plugin', 'gejyvn']","['userscripts', 'plugin', 'contain', 'extension', 'specify', 'adapter', 'create', 'external', 'provider', 'script', 'invoke', 'create', 'action', 'reason', 'plugin', 'unable']"
13,1819.0,,"['suggest', 'change', 'eclipse', 'examples', 'wizards', 'selection']","['differ', 'literal', 'constructor', 'description', 'firstpage', 'unusual', 'default', 'selection', 'actually', 'button', 'wizard', 'window', 'option', 'descriptions', 'method', 'comment', 'addedcleaned']"
14,1835.0,,['tasklist'],"['insufficient', 'display', 'message', 'attachmentsbmp', 'itpjuiwinnt', 'option', 'shorter', 'message']"
15,1845.0,,['viewmgmt'],"['useful', 'tooltips', 'appear', 'tooltips', 'appear', 'distract', 'gettooltiptext', 'idesktoppart', 'settooltiptext', 'change']"
16,1846.0,,"['priority', 'clunky']","['priorities', 'clunky', 'number', 'highnormallow', 'priority', 'confuse', 'colour', 'different', 'number', 'gratuitous', 'intuitive', 'normal', 'turquoise', 'normal', 'wouldnt', 'priority', 'intuitive', 'priority', 'combobox', 'appear', 'normal', 'contrast', 'outlook', 'double', 'change', 'priority', 'dropdown', 'combobox', 'normal', 'configure', 'priority', 'column', 'priorities', 'indicate', 'follow', 'normal', 'exclamation', 'priority', 'combobox', 'appear', 'normal', 'correspond', 'associate', 'better', 'column', 'complete', 'nonintuitive', 'outlook', 'configure', 'visible', 'possibly', 'editor', 'priorities']"
17,1856.0,,"['examples', 'outline', 'selection']","['create', 'sample', 'readme', 'select', 'outline', 'choose', 'section', 'readme', 'outline', 'selection', 'desktop', 'examples']"
18,1860.0,,['enable'],"['choose', 'content', 'example', 'choose', 'select', 'editcopy', 'enable', 'ctrlins', 'action', 'toolbar', 'nonintuitive', 'global', 'action', 'instead', 'example', 'notify', 'dorian']"
